,0,1
55,rf_seed_11_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[93, 14, 8, 6, 0.8181818181818182, 0.7263017356475301, 0.42857142857142855, 0.8691588785046729, 0.3, 0.9207920792079208, 0.3529411764705882, 0.2563912899116216]"
56,rf_seed_11_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[93, 14, 9, 5, 0.8099173553719008, 0.6889185580774366, 0.35714285714285715, 0.8691588785046729, 0.2631578947368421, 0.9117647058823529, 0.30303030303030304, 0.1989605190084293]"
57,rf_seed_11_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[97, 10, 10, 4, 0.8347107438016529, 0.7963951935914553, 0.2857142857142857, 0.9065420560747663, 0.2857142857142857, 0.9065420560747663, 0.2857142857142857, 0.19225634178905207]"
58,rf_seed_11_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 7, 7, 0.8677685950413223, 0.8918558077436582, 0.5, 0.9158878504672897, 0.4375, 0.9333333333333333, 0.4666666666666667, 0.3927150084751281]"
59,rf_seed_11_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[103, 4, 6, 8, 0.9173553719008265, 0.9305740987983979, 0.5714285714285714, 0.9626168224299065, 0.6666666666666666, 0.944954128440367, 0.6153846153846153, 0.5715183885186645]"
60,rf_seed_12_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[94, 13, 6, 8, 0.8429752066115702, 0.8531375166889186, 0.5714285714285714, 0.8785046728971962, 0.38095238095238093, 0.94, 0.4571428571428571, 0.3800094025626004]"
61,rf_seed_12_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 8, 6, 0.859504132231405, 0.8724966622162883, 0.42857142857142855, 0.9158878504672897, 0.4, 0.9245283018867925, 0.4137931034482759, 0.33434530787134437]"
62,rf_seed_12_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[99, 8, 10, 4, 0.8512396694214877, 0.725634178905207, 0.2857142857142857, 0.9252336448598131, 0.3333333333333333, 0.908256880733945, 0.30769230769230765, 0.2257497634648725]"
63,rf_seed_12_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[89, 18, 9, 5, 0.7768595041322314, 0.6468624833110814, 0.35714285714285715, 0.8317757009345794, 0.21739130434782608, 0.9081632653061225, 0.27027027027027023, 0.15401164975110498]"
64,rf_seed_12_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[100, 7, 6, 8, 0.8925619834710744, 0.835781041388518, 0.5714285714285714, 0.9345794392523364, 0.5333333333333333, 0.9433962264150944, 0.5517241379310344, 0.49115066543891284]"
65,rf_seed_13_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[96, 11, 7, 7, 0.8512396694214877, 0.8050734312416555, 0.5, 0.897196261682243, 0.3888888888888889, 0.9320388349514563, 0.43750000000000006, 0.3570312201748978]"
66,rf_seed_13_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 7, 7, 0.8677685950413223, 0.8264352469959948, 0.5, 0.9158878504672897, 0.4375, 0.9333333333333333, 0.4666666666666667, 0.3927150084751281]"
67,rf_seed_13_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[92, 15, 7, 7, 0.8181818181818182, 0.7356475300400533, 0.5, 0.8598130841121495, 0.3181818181818182, 0.9292929292929293, 0.3888888888888889, 0.29840350555709677]"
68,rf_seed_13_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[103, 4, 9, 5, 0.8925619834710744, 0.8584779706275033, 0.35714285714285715, 0.9626168224299065, 0.5555555555555556, 0.9196428571428571, 0.43478260869565216, 0.3898067369581116]"
69,rf_seed_13_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 10, 4, 0.8429752066115702, 0.8437917222963952, 0.2857142857142857, 0.9158878504672897, 0.3076923076923077, 0.9074074074074074, 0.29629629629629634, 0.208241595403394]"
70,rf_seed_14_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[96, 11, 8, 6, 0.8429752066115702, 0.7590120160213618, 0.42857142857142855, 0.897196261682243, 0.35294117647058826, 0.9230769230769231, 0.3870967741935484, 0.2998629332841936]"
71,rf_seed_14_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 7, 7, 0.8677685950413223, 0.7870493991989319, 0.5, 0.9158878504672897, 0.4375, 0.9333333333333333, 0.4666666666666667, 0.3927150084751281]"
72,rf_seed_14_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 5, 9, 0.8842975206611571, 0.8504672897196263, 0.6428571428571429, 0.9158878504672897, 0.5, 0.9514563106796117, 0.5625000000000001, 0.5022439181283856]"
73,rf_seed_14_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 7, 7, 0.8677685950413223, 0.8785046728971962, 0.5, 0.9158878504672897, 0.4375, 0.9333333333333333, 0.4666666666666667, 0.3927150084751281]"
74,rf_seed_14_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[95, 12, 9, 5, 0.8264462809917356, 0.7393190921228304, 0.35714285714285715, 0.8878504672897196, 0.29411764705882354, 0.9134615384615384, 0.3225806451612903, 0.22551167318708823]"
75,rf_seed_15_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[94, 13, 7, 7, 0.8347107438016529, 0.8200934579439253, 0.5, 0.8785046728971962, 0.35, 0.9306930693069307, 0.4117647058823529, 0.3259503618383171]"
76,rf_seed_15_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[92, 15, 11, 3, 0.7851239669421488, 0.705607476635514, 0.21428571428571427, 0.8598130841121495, 0.16666666666666666, 0.8932038834951457, 0.1875, 0.06660582426792211]"
77,rf_seed_15_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[102, 5, 9, 5, 0.8842975206611571, 0.876502002670227, 0.35714285714285715, 0.9532710280373832, 0.5, 0.918918918918919, 0.41666666666666663, 0.3606081657382812]"
78,rf_seed_15_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[95, 12, 8, 6, 0.8347107438016529, 0.7389853137516689, 0.42857142857142855, 0.8878504672897196, 0.3333333333333333, 0.9223300970873787, 0.375, 0.2844248711981539]"
79,rf_seed_15_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[101, 6, 9, 5, 0.8760330578512396, 0.9292389853137517, 0.35714285714285715, 0.9439252336448598, 0.45454545454545453, 0.9181818181818182, 0.4, 0.33498699733648274]"
80,rf_seed_16_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 6, 8, 0.8760330578512396, 0.8711615487316422, 0.5714285714285714, 0.9158878504672897, 0.47058823529411764, 0.9423076923076923, 0.5161290322580646, 0.4485654534784044]"
81,rf_seed_16_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[95, 12, 8, 6, 0.8347107438016529, 0.7416555407209613, 0.42857142857142855, 0.8878504672897196, 0.3333333333333333, 0.9223300970873787, 0.375, 0.2844248711981539]"
82,rf_seed_16_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[90, 17, 10, 4, 0.7768595041322314, 0.739652870493992, 0.2857142857142857, 0.8411214953271028, 0.19047619047619047, 0.9, 0.22857142857142854, 0.10712431229509507]"
83,rf_seed_16_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 8, 6, 0.859504132231405, 0.7937249666221629, 0.42857142857142855, 0.9158878504672897, 0.4, 0.9245283018867925, 0.4137931034482759, 0.33434530787134437]"
84,rf_seed_16_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[102, 5, 6, 8, 0.9090909090909091, 0.9305740987983979, 0.5714285714285714, 0.9532710280373832, 0.6153846153846154, 0.9444444444444444, 0.5925925925925927, 0.5419797814141314]"
85,rf_seed_17_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[95, 12, 8, 6, 0.8347107438016529, 0.82109479305741, 0.42857142857142855, 0.8878504672897196, 0.3333333333333333, 0.9223300970873787, 0.375, 0.2844248711981539]"
86,rf_seed_17_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[95, 12, 5, 9, 0.859504132231405, 0.8704939919893191, 0.6428571428571429, 0.8878504672897196, 0.42857142857142855, 0.95, 0.5142857142857143, 0.44823067512947673]"
87,rf_seed_17_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[101, 6, 9, 5, 0.8760330578512396, 0.8414552736982643, 0.35714285714285715, 0.9439252336448598, 0.45454545454545453, 0.9181818181818182, 0.4, 0.33498699733648274]"
88,rf_seed_17_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[103, 4, 8, 6, 0.9008264462809917, 0.8230974632843792, 0.42857142857142855, 0.9626168224299065, 0.6, 0.9279279279279279, 0.5, 0.45444383897340385]"
89,rf_seed_17_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[100, 7, 8, 6, 0.8760330578512396, 0.8130841121495327, 0.42857142857142855, 0.9345794392523364, 0.46153846153846156, 0.9259259259259259, 0.4444444444444445, 0.3751106884087627]"
90,rf_seed_18_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[92, 15, 9, 5, 0.8016528925619835, 0.6675567423230975, 0.35714285714285715, 0.8598130841121495, 0.25, 0.9108910891089109, 0.2941176470588235, 0.18683221798492602]"
91,rf_seed_18_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[102, 5, 7, 7, 0.9008264462809917, 0.8531375166889186, 0.5, 0.9532710280373832, 0.5833333333333334, 0.9357798165137615, 0.5384615384615384, 0.48507623225521657]"
92,rf_seed_18_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[92, 15, 4, 10, 0.8429752066115702, 0.8277703604806408, 0.7142857142857143, 0.8598130841121495, 0.4, 0.9583333333333334, 0.5128205128205129, 0.4535622736654448]"
93,rf_seed_18_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[99, 8, 8, 6, 0.8677685950413223, 0.8684913217623498, 0.42857142857142855, 0.9252336448598131, 0.42857142857142855, 0.9252336448598131, 0.42857142857142855, 0.3538050734312417]"
94,rf_seed_18_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[97, 10, 8, 6, 0.8512396694214877, 0.822429906542056, 0.42857142857142855, 0.9065420560747663, 0.375, 0.9238095238095239, 0.39999999999999997, 0.31644130698958955]"
95,rf_seed_19_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[97, 10, 8, 6, 0.8512396694214877, 0.8124165554072096, 0.42857142857142855, 0.9065420560747663, 0.375, 0.9238095238095239, 0.39999999999999997, 0.31644130698958955]"
96,rf_seed_19_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 8, 6, 0.859504132231405, 0.7850467289719626, 0.42857142857142855, 0.9158878504672897, 0.4, 0.9245283018867925, 0.4137931034482759, 0.33434530787134437]"
97,rf_seed_19_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[90, 17, 7, 7, 0.8016528925619835, 0.8304405874499333, 0.5, 0.8411214953271028, 0.2916666666666667, 0.9278350515463918, 0.3684210526315789, 0.273636171482695]"
98,rf_seed_19_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[94, 13, 6, 8, 0.8429752066115702, 0.7903871829105474, 0.5714285714285714, 0.8785046728971962, 0.38095238095238093, 0.94, 0.4571428571428571, 0.3800094025626004]"
99,rf_seed_19_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[100, 7, 9, 5, 0.8677685950413223, 0.7650200267022697, 0.35714285714285715, 0.9345794392523364, 0.4166666666666667, 0.9174311926605505, 0.3846153846153846, 0.3121919197283205]"
