,0,1
24,svm_seed_4_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 20, 23, 0.9439655172413793, 0.9595647130309893, 0.5348837209302325, 0.9857482185273159, 0.7931034482758621, 0.9540229885057471, 0.6388888888888888, 0.6236809166565999]"
25,svm_seed_5_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[414, 8, 24, 19, 0.9311827956989247, 0.9378926485175796, 0.4418604651162791, 0.981042654028436, 0.7037037037037037, 0.9452054794520548, 0.5428571428571429, 0.5238565811347792]"
26,svm_seed_5_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[409, 12, 20, 23, 0.9310344827586207, 0.8886372424460035, 0.5348837209302325, 0.9714964370546318, 0.6571428571428571, 0.9533799533799534, 0.5897435897435898, 0.5560185583646505]"
27,svm_seed_5_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[416, 5, 17, 26, 0.9525862068965517, 0.9204551731757167, 0.6046511627906976, 0.9881235154394299, 0.8387096774193549, 0.9607390300230947, 0.7027027027027026, 0.688398830850031]"
28,svm_seed_5_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 21, 22, 0.9418103448275862, 0.9318897420317075, 0.5116279069767442, 0.9857482185273159, 0.7857142857142857, 0.9518348623853211, 0.619718309859155, 0.6056726324101186]"
29,svm_seed_5_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 21, 22, 0.9418103448275862, 0.9196265812296305, 0.5116279069767442, 0.9857482185273159, 0.7857142857142857, 0.9518348623853211, 0.619718309859155, 0.6056726324101186]"
30,svm_seed_6_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[417, 5, 21, 22, 0.9440860215053763, 0.9509809324369007, 0.5116279069767442, 0.9881516587677726, 0.8148148148148148, 0.952054794520548, 0.6285714285714286, 0.6190846148437988]"
31,svm_seed_6_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[411, 10, 22, 21, 0.9310344827586207, 0.9405070982710049, 0.4883720930232558, 0.9762470308788599, 0.6774193548387096, 0.9491916859122402, 0.5675675675675677, 0.5395697107706281]"
32,svm_seed_6_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[412, 9, 22, 21, 0.9331896551724138, 0.8527868309120035, 0.4883720930232558, 0.9786223277909739, 0.7, 0.9493087557603687, 0.5753424657534246, 0.5506573946892219]"
33,svm_seed_6_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[417, 4, 17, 26, 0.9547413793103449, 0.9453681710213777, 0.6046511627906976, 0.9904988123515439, 0.8666666666666667, 0.9608294930875576, 0.7123287671232877, 0.7017722699765409]"
34,svm_seed_6_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[410, 11, 21, 22, 0.9310344827586207, 0.9416118875324533, 0.5116279069767442, 0.9738717339667459, 0.6666666666666666, 0.951276102088167, 0.5789473684210527, 0.547732592013747]"
35,svm_seed_7_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[417, 5, 21, 22, 0.9440860215053763, 0.9351372203240383, 0.5116279069767442, 0.9881516587677726, 0.8148148148148148, 0.952054794520548, 0.6285714285714286, 0.6190846148437988]"
36,svm_seed_7_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[418, 3, 24, 19, 0.9418103448275862, 0.9402861404187152, 0.4418604651162791, 0.9928741092636579, 0.8636363636363636, 0.9457013574660633, 0.5846153846153846, 0.5931669998517212]"
37,svm_seed_7_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[414, 7, 21, 22, 0.9396551724137931, 0.9284648953212173, 0.5116279069767442, 0.9833729216152018, 0.7586206896551724, 0.9517241379310345, 0.6111111111111112, 0.5929766253750441]"
38,svm_seed_7_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[411, 10, 17, 26, 0.9418103448275862, 0.9213390045848754, 0.6046511627906976, 0.9762470308788599, 0.7222222222222222, 0.9602803738317757, 0.6582278481012659, 0.6296542902439013]"
39,svm_seed_7_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[412, 9, 24, 19, 0.9288793103448276, 0.936585096392863, 0.4418604651162791, 0.9786223277909739, 0.6785714285714286, 0.944954128440367, 0.5352112676056338, 0.5120368811534677]"
40,svm_seed_8_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[419, 3, 28, 15, 0.9333333333333333, 0.9209192108453654, 0.3488372093023256, 0.9928909952606635, 0.8333333333333334, 0.9373601789709173, 0.4918032786885246, 0.5131936381406881]"
41,svm_seed_8_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 22, 21, 0.9396551724137931, 0.9194056233773407, 0.4883720930232558, 0.9857482185273159, 0.7777777777777778, 0.9496567505720824, 0.6000000000000001, 0.5872746250383026]"
42,svm_seed_8_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[410, 11, 18, 25, 0.9375, 0.9511130751809094, 0.5813953488372093, 0.9738717339667459, 0.6944444444444444, 0.9579439252336449, 0.6329113924050633, 0.6018719023898532]"
43,svm_seed_8_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[409, 12, 20, 23, 0.9310344827586207, 0.9033861790863393, 0.5348837209302325, 0.9714964370546318, 0.6571428571428571, 0.9533799533799534, 0.5897435897435898, 0.5560185583646505]"
44,svm_seed_8_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 16, 27, 0.9525862068965517, 0.9355355465944871, 0.627906976744186, 0.9857482185273159, 0.8181818181818182, 0.962877030162413, 0.7105263157894738, 0.6923155495142469]"
45,svm_seed_9_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[414, 8, 19, 24, 0.9419354838709677, 0.9209743194092361, 0.5581395348837209, 0.981042654028436, 0.75, 0.9561200923787528, 0.6399999999999999, 0.6170310989274612]"
46,svm_seed_9_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 18, 25, 0.9439655172413793, 0.9121692537148539, 0.5813953488372093, 0.9809976247030879, 0.7575757575757576, 0.9582366589327146, 0.6578947368421053, 0.634482366514047]"
47,svm_seed_9_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 20, 23, 0.9396551724137931, 0.9527702590730818, 0.5348837209302325, 0.9809976247030879, 0.7419354838709677, 0.953810623556582, 0.6216216216216216, 0.5991013588023892]"
48,svm_seed_9_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[411, 10, 25, 18, 0.9245689655172413, 0.9000165718389218, 0.4186046511627907, 0.9762470308788599, 0.6428571428571429, 0.9426605504587156, 0.5070422535211269, 0.48082496406791736]"
49,svm_seed_9_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[417, 4, 23, 20, 0.9418103448275862, 0.9569132188035132, 0.46511627906976744, 0.9904988123515439, 0.8333333333333334, 0.9477272727272728, 0.5970149253731343, 0.5965425378260028]"
50,svm_seed_10_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[409, 13, 18, 25, 0.9333333333333333, 0.9464344759175576, 0.5813953488372093, 0.9691943127962085, 0.6578947368421053, 0.9578454332552693, 0.6172839506172839, 0.5822543876245302]"
51,svm_seed_10_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 21, 22, 0.9375, 0.9277467823012759, 0.5116279069767442, 0.9809976247030879, 0.7333333333333333, 0.9516129032258065, 0.6027397260273971, 0.5808803697466857]"
52,svm_seed_10_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[419, 2, 21, 22, 0.9504310344827587, 0.9155941004253438, 0.5116279069767442, 0.995249406175772, 0.9166666666666666, 0.9522727272727273, 0.6567164179104478, 0.6636608059034191]"
53,svm_seed_10_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[411, 10, 19, 24, 0.9375, 0.9198475390819201, 0.5581395348837209, 0.9762470308788599, 0.7058823529411765, 0.9558139534883721, 0.6233766233766234, 0.5946441093382417]"
54,svm_seed_10_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 23, 20, 0.9375, 0.943434789813843, 0.46511627906976744, 0.9857482185273159, 0.7692307692307693, 0.9474885844748858, 0.5797101449275363, 0.5684569564413884]"
55,svm_seed_11_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[415, 7, 14, 29, 0.9548387096774194, 0.9500716411330321, 0.6744186046511628, 0.9834123222748815, 0.8055555555555556, 0.9673659673659674, 0.7341772151898734, 0.7130579793148346]"
56,svm_seed_11_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 19, 24, 0.9418103448275862, 0.95569795061592, 0.5581395348837209, 0.9809976247030879, 0.75, 0.9560185185185185, 0.6399999999999999, 0.6169609539425982]"
57,svm_seed_11_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[418, 3, 26, 17, 0.9375, 0.8854333535878032, 0.3953488372093023, 0.9928741092636579, 0.85, 0.9414414414414415, 0.5396825396825397, 0.5543065292391957]"
58,svm_seed_11_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[414, 7, 22, 21, 0.9375, 0.8712368115781914, 0.4883720930232558, 0.9833729216152018, 0.75, 0.9495412844036697, 0.5915492957746479, 0.5744607153245683]"
59,svm_seed_11_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[411, 10, 24, 19, 0.9267241379310345, 0.9439871844445672, 0.4418604651162791, 0.9762470308788599, 0.6551724137931034, 0.9448275862068966, 0.5277777777777777, 0.5008637515303771]"
60,svm_seed_12_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[410, 12, 18, 25, 0.9354838709677419, 0.9388846026672544, 0.5813953488372093, 0.9715639810426541, 0.6756756756756757, 0.9579439252336449, 0.6250000000000001, 0.5919171140603762]"
61,svm_seed_12_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[416, 5, 24, 19, 0.9375, 0.9365298569297907, 0.4418604651162791, 0.9881235154394299, 0.7916666666666666, 0.9454545454545454, 0.5671641791044777, 0.5629834037872945]"
62,svm_seed_12_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[417, 4, 24, 19, 0.9396551724137931, 0.9422747610893222, 0.4418604651162791, 0.9904988123515439, 0.8260869565217391, 0.9455782312925171, 0.5757575757575758, 0.5776128487580966]"
63,svm_seed_12_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 21, 22, 0.9418103448275862, 0.9349279125006904, 0.5116279069767442, 0.9857482185273159, 0.7857142857142857, 0.9518348623853211, 0.619718309859155, 0.6056726324101186]"
64,svm_seed_12_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[411, 10, 17, 26, 0.9418103448275862, 0.9475777495442744, 0.6046511627906976, 0.9762470308788599, 0.7222222222222222, 0.9602803738317757, 0.6582278481012659, 0.6296542902439013]"
65,svm_seed_13_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[410, 12, 21, 22, 0.9290322580645162, 0.8994268709357435, 0.5116279069767442, 0.9715639810426541, 0.6470588235294118, 0.951276102088167, 0.5714285714285715, 0.5376900430332555]"
66,svm_seed_13_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[410, 11, 19, 24, 0.9353448275862069, 0.9532121747776612, 0.5581395348837209, 0.9738717339667459, 0.6857142857142857, 0.9557109557109557, 0.6153846153846154, 0.5841621834416875]"
67,svm_seed_13_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[418, 3, 21, 22, 0.9482758620689655, 0.9320002209578522, 0.5116279069767442, 0.9928741092636579, 0.88, 0.9521640091116174, 0.6470588235294118, 0.6479416798134746]"
68,svm_seed_13_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 31, 12, 0.915948275862069, 0.9003480086173563, 0.27906976744186046, 0.9809976247030879, 0.6, 0.9301801801801802, 0.380952380952381, 0.37132543250684874]"
69,svm_seed_13_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 19, 24, 0.9418103448275862, 0.958073247528034, 0.5581395348837209, 0.9809976247030879, 0.75, 0.9560185185185185, 0.6399999999999999, 0.6169609539425982]"
70,svm_seed_14_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[416, 6, 18, 25, 0.9483870967741935, 0.9544803262426981, 0.5813953488372093, 0.985781990521327, 0.8064516129032258, 0.9585253456221198, 0.6756756756756758, 0.6586938560568111]"
71,svm_seed_14_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[412, 9, 22, 21, 0.9331896551724138, 0.9300116002872452, 0.4883720930232558, 0.9786223277909739, 0.7, 0.9493087557603687, 0.5753424657534246, 0.5506573946892219]"
72,svm_seed_14_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 22, 21, 0.9396551724137931, 0.9201789758603547, 0.4883720930232558, 0.9857482185273159, 0.7777777777777778, 0.9496567505720824, 0.6000000000000001, 0.5872746250383026]"
73,svm_seed_14_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[410, 11, 20, 23, 0.9331896551724138, 0.9046014472739324, 0.5348837209302325, 0.9738717339667459, 0.6764705882352942, 0.9534883720930233, 0.5974025974025974, 0.5661228289234242]"
74,svm_seed_14_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[418, 3, 22, 21, 0.9461206896551724, 0.9350936308899077, 0.4883720930232558, 0.9928741092636579, 0.875, 0.95, 0.6268656716417911, 0.6301016718647109]"
75,svm_seed_15_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[418, 4, 24, 19, 0.9397849462365592, 0.9262647415408355, 0.4418604651162791, 0.990521327014218, 0.8260869565217391, 0.9457013574660633, 0.5757575757575758, 0.5776739689023739]"
76,svm_seed_15_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[416, 5, 18, 25, 0.9504310344827587, 0.9428823951831189, 0.5813953488372093, 0.9881235154394299, 0.8333333333333334, 0.9585253456221198, 0.684931506849315, 0.6715492949190771]"
77,svm_seed_15_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 27, 16, 0.9245689655172413, 0.8968679224437938, 0.37209302325581395, 0.9809976247030879, 0.6666666666666666, 0.9386363636363636, 0.4776119402985074, 0.4623060016711699]"
78,svm_seed_15_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[412, 9, 20, 23, 0.9375, 0.9459758051151743, 0.5348837209302325, 0.9786223277909739, 0.71875, 0.9537037037037037, 0.6133333333333333, 0.5876300233453272]"
79,svm_seed_15_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 22, 21, 0.9353448275862069, 0.9433243108876982, 0.4883720930232558, 0.9809976247030879, 0.7241379310344828, 0.9494252873563218, 0.5833333333333334, 0.5622723340934885]"
80,svm_seed_16_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[413, 9, 25, 18, 0.9268817204301075, 0.9159043315331202, 0.4186046511627907, 0.9786729857819905, 0.6666666666666666, 0.9429223744292238, 0.5142857142857143, 0.4921139032317726]"
81,svm_seed_16_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[411, 10, 16, 27, 0.9439655172413793, 0.9494006518256644, 0.627906976744186, 0.9762470308788599, 0.7297297297297297, 0.9625292740046838, 0.675, 0.6467078563147993]"
82,svm_seed_16_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 19, 24, 0.9418103448275862, 0.9421642821631774, 0.5581395348837209, 0.9809976247030879, 0.75, 0.9560185185185185, 0.6399999999999999, 0.6169609539425982]"
83,svm_seed_16_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[417, 4, 23, 20, 0.9418103448275862, 0.9148759874054024, 0.46511627906976744, 0.9904988123515439, 0.8333333333333334, 0.9477272727272728, 0.5970149253731343, 0.5965425378260028]"
84,svm_seed_16_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[410, 11, 26, 17, 0.9202586206896551, 0.9049328840523669, 0.3953488372093023, 0.9738717339667459, 0.6071428571428571, 0.9403669724770642, 0.4788732394366197, 0.44961304698236704]"
85,svm_seed_17_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[413, 9, 22, 21, 0.9333333333333333, 0.9550314118814064, 0.4883720930232558, 0.9786729857819905, 0.7, 0.9494252873563218, 0.5753424657534246, 0.5507366743839138]"
86,svm_seed_17_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 22, 21, 0.9396551724137931, 0.9408385350494393, 0.4883720930232558, 0.9857482185273159, 0.7777777777777778, 0.9496567505720824, 0.6000000000000001, 0.5872746250383026]"
87,svm_seed_17_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[410, 11, 17, 26, 0.9396551724137931, 0.9275258244489863, 0.6046511627906976, 0.9738717339667459, 0.7027027027027027, 0.9601873536299765, 0.6499999999999999, 0.6192714070755138]"
88,svm_seed_17_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[412, 9, 24, 19, 0.9288793103448276, 0.9340440810915318, 0.4418604651162791, 0.9786223277909739, 0.6785714285714286, 0.944954128440367, 0.5352112676056338, 0.5120368811534677]"
89,svm_seed_17_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[417, 4, 17, 26, 0.9547413793103449, 0.9115063801579848, 0.6046511627906976, 0.9904988123515439, 0.8666666666666667, 0.9608294930875576, 0.7123287671232877, 0.7017722699765409]"
90,svm_seed_18_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[417, 5, 18, 25, 0.9505376344086022, 0.9657775818362173, 0.5813953488372093, 0.9881516587677726, 0.8333333333333334, 0.9586206896551724, 0.684931506849315, 0.6716063161956046]"
91,svm_seed_18_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 21, 22, 0.9375, 0.9176932000220958, 0.5116279069767442, 0.9809976247030879, 0.7333333333333333, 0.9516129032258065, 0.6027397260273971, 0.5808803697466857]"
92,svm_seed_18_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 21, 22, 0.9375, 0.9307849527702591, 0.5116279069767442, 0.9809976247030879, 0.7333333333333333, 0.9516129032258065, 0.6027397260273971, 0.5808803697466857]"
93,svm_seed_18_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 21, 22, 0.9375, 0.92167044136331, 0.5116279069767442, 0.9809976247030879, 0.7333333333333333, 0.9516129032258065, 0.6027397260273971, 0.5808803697466857]"
94,svm_seed_18_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[412, 9, 24, 19, 0.9288793103448276, 0.9055405181461635, 0.4418604651162791, 0.9786223277909739, 0.6785714285714286, 0.944954128440367, 0.5352112676056338, 0.5120368811534677]"
95,svm_seed_19_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[415, 7, 16, 27, 0.9505376344086022, 0.9405929681472501, 0.627906976744186, 0.9834123222748815, 0.7941176470588235, 0.962877030162413, 0.7012987012987012, 0.6802686641614852]"
96,svm_seed_19_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[412, 9, 18, 25, 0.9418103448275862, 0.936585096392863, 0.5813953488372093, 0.9786223277909739, 0.7352941176470589, 0.958139534883721, 0.6493506493506493, 0.6231653897530591]"
97,svm_seed_19_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 19, 24, 0.9461206896551724, 0.9039385737170634, 0.5581395348837209, 0.9857482185273159, 0.8, 0.956221198156682, 0.6575342465753425, 0.6413263198616133]"
98,svm_seed_19_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[410, 11, 21, 22, 0.9310344827586207, 0.9269181903551897, 0.5116279069767442, 0.9738717339667459, 0.6666666666666666, 0.951276102088167, 0.5789473684210527, 0.547732592013747]"
99,svm_seed_19_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[411, 10, 26, 17, 0.9224137931034483, 0.8748826161409711, 0.3953488372093023, 0.9762470308788599, 0.6296296296296297, 0.9405034324942791, 0.48571428571428577, 0.46028153357015744]"
