,0,1
53,rf_seed_10_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[220, 25, 8, 25, 0.8812949640287769, 0.9019171304885591, 0.7575757575757576, 0.8979591836734694, 0.5, 0.9649122807017544, 0.6024096385542169, 0.5520563781135661]"
54,rf_seed_10_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[222, 23, 5, 27, 0.8989169675090253, 0.9334183673469387, 0.84375, 0.9061224489795918, 0.54, 0.9779735682819384, 0.6585365853658537, 0.6232287767379447]"
55,rf_seed_11_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[218, 28, 13, 20, 0.8530465949820788, 0.8689332347868934, 0.6060606060606061, 0.8861788617886179, 0.4166666666666667, 0.9437229437229437, 0.4938271604938272, 0.42118640770633964]"
56,rf_seed_11_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[218, 27, 7, 26, 0.8776978417266187, 0.9165120593692022, 0.7878787878787878, 0.889795918367347, 0.49056603773584906, 0.9688888888888889, 0.6046511627906975, 0.5579972960810461]"
57,rf_seed_11_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[224, 21, 3, 30, 0.9136690647482014, 0.9527520098948671, 0.9090909090909091, 0.9142857142857143, 0.5882352941176471, 0.986784140969163, 0.7142857142857143, 0.6880825247292007]"
58,rf_seed_11_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[223, 22, 10, 23, 0.8848920863309353, 0.8895485466914037, 0.696969696969697, 0.9102040816326531, 0.5111111111111111, 0.9570815450643777, 0.5897435897435898, 0.5331738029610442]"
59,rf_seed_11_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[227, 18, 9, 23, 0.9025270758122743, 0.9038265306122449, 0.71875, 0.926530612244898, 0.5609756097560976, 0.961864406779661, 0.6301369863013699, 0.5808429443286084]"
60,rf_seed_12_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[224, 22, 8, 25, 0.8924731182795699, 0.8797733431879773, 0.7575757575757576, 0.9105691056910569, 0.5319148936170213, 0.9655172413793104, 0.625, 0.576503881879076]"
61,rf_seed_12_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[211, 34, 9, 24, 0.8453237410071942, 0.9245516388373531, 0.7272727272727273, 0.8612244897959184, 0.41379310344827586, 0.9590909090909091, 0.5274725274725275, 0.468445518356938]"
62,rf_seed_12_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[221, 24, 6, 27, 0.8920863309352518, 0.8708719851576995, 0.8181818181818182, 0.9020408163265307, 0.5294117647058824, 0.973568281938326, 0.6428571428571428, 0.6018784049118425]"
63,rf_seed_12_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[230, 15, 6, 27, 0.9244604316546763, 0.9139146567717996, 0.8181818181818182, 0.9387755102040817, 0.6428571428571429, 0.9745762711864406, 0.7200000000000001, 0.683645191272941]"
64,rf_seed_12_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[216, 29, 9, 23, 0.8628158844765343, 0.9072704081632653, 0.71875, 0.8816326530612245, 0.4423076923076923, 0.96, 0.5476190476190477, 0.49146572581883174]"
65,rf_seed_13_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[222, 24, 6, 27, 0.8924731182795699, 0.9294161123429416, 0.8181818181818182, 0.9024390243902439, 0.5294117647058824, 0.9736842105263158, 0.6428571428571428, 0.6021141466254052]"
