,0,1
31,xgboost_seed_6_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 10, 14, 12, 0.8923766816143498, 0.9084342053885202, 0.46153846153846156, 0.949238578680203, 0.5454545454545454, 0.9303482587064676, 0.4999999999999999, 0.4420959936721909]"
32,xgboost_seed_6_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[182, 14, 13, 13, 0.8783783783783784, 0.8838304552590267, 0.5, 0.9285714285714286, 0.48148148148148145, 0.9333333333333333, 0.49056603773584906, 0.42163702135578396]"
33,xgboost_seed_6_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[186, 10, 10, 16, 0.9099099099099099, 0.8987441130298274, 0.6153846153846154, 0.9489795918367347, 0.6153846153846154, 0.9489795918367347, 0.6153846153846154, 0.5643642072213501]"
34,xgboost_seed_6_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[192, 4, 13, 13, 0.9234234234234234, 0.9138540031397174, 0.5, 0.9795918367346939, 0.7647058823529411, 0.9365853658536586, 0.6046511627906976, 0.5799427194244008]"
35,xgboost_seed_7_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[191, 6, 14, 12, 0.9103139013452914, 0.9074580242092933, 0.46153846153846156, 0.9695431472081218, 0.6666666666666666, 0.9317073170731708, 0.5454545454545455, 0.5078858331777635]"
36,xgboost_seed_7_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[189, 8, 13, 13, 0.905829596412556, 0.917805544709098, 0.5, 0.9593908629441624, 0.6190476190476191, 0.9356435643564357, 0.5531914893617021, 0.504797049725439]"
37,xgboost_seed_7_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[185, 11, 11, 15, 0.9009009009009009, 0.8944270015698588, 0.5769230769230769, 0.9438775510204082, 0.5769230769230769, 0.9438775510204082, 0.5769230769230769, 0.5208006279434851]"
38,xgboost_seed_7_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 9, 16, 10, 0.8873873873873874, 0.8559654631083202, 0.38461538461538464, 0.9540816326530612, 0.5263157894736842, 0.9211822660098522, 0.4444444444444444, 0.3893151122493234]"
39,xgboost_seed_7_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[189, 7, 13, 13, 0.9099099099099099, 0.9364207221350079, 0.5, 0.9642857142857143, 0.65, 0.9356435643564357, 0.5652173913043479, 0.5214460092800207]"
40,xgboost_seed_8_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 7, 10, 16, 0.9237668161434978, 0.9427957828973057, 0.6153846153846154, 0.9644670050761421, 0.6956521739130435, 0.95, 0.6530612244897959, 0.6118680080683163]"
41,xgboost_seed_8_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[189, 8, 16, 10, 0.8923766816143498, 0.8345372901210465, 0.38461538461538464, 0.9593908629441624, 0.5555555555555556, 0.9219512195121952, 0.4545454545454546, 0.40529657520797974]"
42,xgboost_seed_8_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[192, 4, 12, 14, 0.9279279279279279, 0.9275902668759811, 0.5384615384615384, 0.9795918367346939, 0.7777777777777778, 0.9411764705882353, 0.6363636363636364, 0.6102922865133422]"
