,0,1
39,svm_seed_7_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 32, 13, 0.9105145413870246, 0.9064123825317856, 0.28888888888888886, 0.9800995024875622, 0.6190476190476191, 0.9248826291079812, 0.3939393939393939, 0.38250610775825367]"
40,svm_seed_8_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[398, 4, 24, 22, 0.9375, 0.89819922128488, 0.4782608695652174, 0.9900497512437811, 0.8461538461538461, 0.943127962085308, 0.6111111111111112, 0.607971260512968]"
41,svm_seed_8_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[392, 10, 26, 20, 0.9196428571428571, 0.8710253082414017, 0.43478260869565216, 0.9751243781094527, 0.6666666666666666, 0.937799043062201, 0.5263157894736841, 0.4977697436586211]"
42,svm_seed_8_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 25, 21, 0.9330357142857143, 0.9159095825221718, 0.45652173913043476, 0.9875621890547264, 0.8076923076923077, 0.9407582938388626, 0.5833333333333333, 0.5765196294841216]"
43,svm_seed_8_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[393, 9, 28, 17, 0.9172259507829977, 0.9061359867330017, 0.37777777777777777, 0.9776119402985075, 0.6538461538461539, 0.9334916864608076, 0.4788732394366198, 0.4568739754923947]"
44,svm_seed_8_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 22, 23, 0.9351230425055929, 0.903150912106136, 0.5111111111111111, 0.9825870646766169, 0.7666666666666667, 0.947242206235012, 0.6133333333333334, 0.593679634340131]"
45,svm_seed_9_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 29, 17, 0.9241071428571429, 0.8729720960415316, 0.3695652173913043, 0.9875621890547264, 0.7727272727272727, 0.931924882629108, 0.4999999999999999, 0.5016478811766574]"
46,svm_seed_9_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[391, 11, 27, 19, 0.9151785714285714, 0.9378109452736318, 0.41304347826086957, 0.972636815920398, 0.6333333333333333, 0.9354066985645934, 0.5, 0.46835010709410096]"
47,svm_seed_9_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[392, 10, 26, 20, 0.9196428571428571, 0.8951979234263465, 0.43478260869565216, 0.9751243781094527, 0.6666666666666666, 0.937799043062201, 0.5263157894736841, 0.4977697436586211]"
48,svm_seed_9_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[396, 6, 29, 16, 0.9217002237136466, 0.8682697622996132, 0.35555555555555557, 0.9850746268656716, 0.7272727272727273, 0.9317647058823529, 0.4776119402985074, 0.4738016896107825]"
49,svm_seed_9_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 25, 20, 0.9328859060402684, 0.9396904367053621, 0.4444444444444444, 0.9875621890547264, 0.8, 0.9407582938388626, 0.5714285714285714, 0.5656964705192322]"
50,svm_seed_10_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[396, 6, 28, 18, 0.9241071428571429, 0.9021198356045858, 0.391304347826087, 0.9850746268656716, 0.75, 0.9339622641509434, 0.5142857142857143, 0.5073746305334805]"
51,svm_seed_10_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[399, 3, 23, 23, 0.9419642857142857, 0.9431105342850962, 0.5, 0.9925373134328358, 0.8846153846153846, 0.9454976303317536, 0.6388888888888888, 0.6394228915418144]"
52,svm_seed_10_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 29, 17, 0.9196428571428571, 0.9216958684836686, 0.3695652173913043, 0.9825870646766169, 0.7083333333333334, 0.9316037735849056, 0.4857142857142857, 0.4747160336255783]"
53,svm_seed_10_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[389, 13, 20, 25, 0.9261744966442953, 0.8625760088446657, 0.5555555555555556, 0.9676616915422885, 0.6578947368421053, 0.9511002444987775, 0.6024096385542169, 0.5644791206356349]"
54,svm_seed_10_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 25, 20, 0.9261744966442953, 0.8779436152570481, 0.4444444444444444, 0.9800995024875622, 0.7142857142857143, 0.9403341288782816, 0.5479452054794521, 0.52717633857833]"
55,svm_seed_11_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[393, 9, 23, 23, 0.9285714285714286, 0.9233722690893359, 0.5, 0.9776119402985075, 0.71875, 0.9447115384615384, 0.5897435897435898, 0.5629184245501725]"
56,svm_seed_11_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 24, 22, 0.9285714285714286, 0.8728639411637464, 0.4782608695652174, 0.9800995024875622, 0.7333333333333333, 0.9425837320574163, 0.5789473684210527, 0.5566090167876613]"
57,svm_seed_11_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[390, 12, 26, 20, 0.9151785714285714, 0.905526714254813, 0.43478260869565216, 0.9701492537313433, 0.625, 0.9375, 0.5128205128205128, 0.4772569251621028]"
58,svm_seed_11_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[398, 4, 24, 21, 0.9373601789709173, 0.8988944168048646, 0.4666666666666667, 0.9900497512437811, 0.84, 0.943127962085308, 0.6000000000000001, 0.5980530056852075]"
59,svm_seed_11_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 25, 20, 0.9328859060402684, 0.9404090657822002, 0.4444444444444444, 0.9875621890547264, 0.8, 0.9407582938388626, 0.5714285714285714, 0.5656964705192322]"
60,svm_seed_12_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 26, 20, 0.9308035714285714, 0.93213281418992, 0.43478260869565216, 0.9875621890547264, 0.8, 0.9385342789598109, 0.5633802816901409, 0.558494503714229]"
61,svm_seed_12_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 30, 16, 0.921875, 0.8873026173480425, 0.34782608695652173, 0.9875621890547264, 0.7619047619047619, 0.9297423887587822, 0.4776119402985074, 0.4816329987336188]"
62,svm_seed_12_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 23, 23, 0.9330357142857143, 0.9424075275794939, 0.5, 0.9825870646766169, 0.7666666666666667, 0.9449760765550239, 0.605263157894737, 0.5860286533521814]"
63,svm_seed_12_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 26, 19, 0.9239373601789709, 0.8908789386401327, 0.4222222222222222, 0.9800995024875622, 0.7037037037037037, 0.9380952380952381, 0.5277777777777777, 0.5081433431439054]"
64,svm_seed_12_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[392, 10, 26, 19, 0.9194630872483222, 0.8661691542288557, 0.4222222222222222, 0.9751243781094527, 0.6551724137931034, 0.937799043062201, 0.5135135135135135, 0.48540209360403014]"
